date,fire_frp_sum,fire_frp_sum_tomorrow,wind_speed,wind_dir,pm25,latitude,longitude
2025-05-24,12037.8,9320.9,11.843124,178.28508,11.127272727272727,34.10745563692021,-118.24403181818182
2025-05-25,9320.9,4891.0,12.348051,191.05815,10.45,34.08431305613876,-118.23691494444444
2025-05-26,4891.0,2023.0,12.136325,206.45451,11.172727272727274,34.10745563692021,-118.24403181818182
2025-05-27,2023.0,4788.8,14.2575445,193.52434,10.236363636363636,34.10745563692021,-118.24403181818182
2025-05-28,4788.8,4720.4,15.589497,229.20673,10.057142857142859,34.10886800049982,-118.24377214285714
2025-05-29,4720.4,6359.5,11.282711,202.44278,9.581818181818182,34.10745563692021,-118.24403181818182
2025-05-30,6359.5,9028.4,11.808878,230.74678,10.409090909090908,34.10745563692021,-118.24403181818182
2025-05-31,9028.4,4404.9,12.362475,204.30888,14.311111111111112,34.08663122280545,-118.23715344444446
2025-06-01,4404.9,1488.7,14.766584,199.90381,9.909090909090908,34.11124900055662,-118.24442209090908
2025-06-02,1488.7,5466.6,12.932471,201.99004,6.636363636363637,34.11124900055662,-118.24442209090908
2025-06-03,5466.6,2109.8,12.140329,231.53065,8.22857142857143,34.11184850049985,-118.24407878571428
2025-06-04,2109.8,8468.3,12.007498,206.09004,8.381818181818183,34.092437364192755,-118.24204272727273
2025-06-05,8468.3,3886.4,12.145665,222.99048,7.154545454545455,34.092437364192755,-118.24204272727273
2025-06-06,3886.4,5366.1,13.413321,232.91742,9.2625,34.093258188046704,-118.240293125
2025-06-07,5366.1,8457.8,12.768586,227.6786,9.563636363636364,34.11724436419306,-118.247121
2025-06-08,8457.8,18771.3,11.132385,203.47653,10.136363636363637,34.11724436419306,-118.247121
2025-06-09,18771.3,4365.5,11.08572,181.19678,13.328571428571427,34.116559143357065,-118.24619935714284
2025-06-10,4365.5,5495.7,12.221457,201.52481,13.5,34.11724436419306,-118.247121
2025-06-11,5495.7,7640.9,12.261157,216.515,13.433333333333332,34.09028341724969,-118.24077916666666
2025-06-12,7640.9,18027.9,11.7,196.8938,11.376470588235295,34.085355588801285,-118.23750523529412
2025-06-13,18027.9,10322.5,12.399113,188.32555,13.090909090909092,34.10745563692021,-118.24403181818182
2025-06-14,10322.5,18727.7,12.819235,204.73872,13.658333333333333,34.09028341724969,-118.24077916666666
2025-06-15,18727.7,19814.3,12.108261,208.32487,14.513333333333332,34.09503606719143,-118.24118733333333
2025-06-16,19814.3,30131.8,10.957846,206.0457,15.924999999999999,34.09028341724969,-118.24077916666666
2025-06-17,30131.8,38534.9,12.108261,186.52263,14.727272727272727,34.092437364192755,-118.24204272727273
2025-06-18,38534.9,32386.6,13.004922,196.7465,15.158823529411764,34.085355588801285,-118.23750523529412
2025-06-19,32386.6,12576.1,12.931218,191.94034,13.633333333333333,34.09028341724969,-118.24077916666666
2025-06-20,12576.1,5776.6,11.855429,191.97609,13.154545454545454,34.092437364192755,-118.24204272727273
2025-06-21,5776.6,29017.2,13.14,170.64542,12.37857142857143,34.09706792907111,-118.24220928571428
2025-06-22,29017.2,16610.3,14.428097,199.0976,11.563636363636364,34.092437364192755,-118.24204272727273
2025-06-23,16610.3,10888.1,11.734564,172.8912,12.363636363636363,34.092437364192755,-118.24204272727273
2025-06-24,10888.1,28094.3,13.324863,198.15279,11.535294117647059,34.07563788291881,-118.23621817647059
2025-06-25,28094.3,79763.0,12.86087,205.9901,10.674999999999999,34.09028341724969,-118.24077916666666
2025-06-26,79763.0,93801.0,12.632101,201.53168,12.166666666666666,34.09028341724969,-118.24077916666666
2025-06-27,93801.0,48704.0,12.906138,210.42468,12.006666666666666,34.09503606719143,-118.24118733333333
2025-06-28,48704.0,16056.9,12.538134,214.50858,11.641666666666666,34.09028341724969,-118.24077916666666
2025-06-29,16056.9,18725.0,12.108261,215.44582,8.458333333333334,34.09028341724969,-118.24077916666666
2025-06-30,18725.0,22107.6,14.264361,208.24312,7.422222222222222,34.075135222805315,-118.23569938888889
2025-07-01,22107.6,35809.9,11.808878,207.40993,8.341666666666667,34.09028341724969,-118.24077916666666
2025-07-02,35809.9,14710.6,12.606426,208.42589,9.95,34.09028341724969,-118.24077916666666
2025-07-03,14710.6,2751.4,11.566313,184.37332,7.873333333333333,34.09503606719143,-118.24118733333333
2025-07-04,2751.4,8058.8,12.218805,217.1035,25.96666666666667,34.09028341724969,-118.24077916666666
2025-07-05,8058.8,35292.4,12.362475,199.2324,41.733333333333334,34.09028341724969,-118.24077916666666
2025-07-06,35292.4,107902.7,12.284918,205.25175,11.994444444444445,34.075135222805315,-118.23569938888889
2025-07-07,107902.7,54224.8,11.599879,214.22557,11.541666666666666,34.09028341724969,-118.24077916666666
2025-07-08,54224.8,30784.0,12.819235,222.09486,8.366666666666667,34.09028341724969,-118.24077916666666
2025-07-09,30784.0,28631.0,12.218805,199.8505,9.033333333333333,34.09503606719143,-118.24118733333333
2025-07-10,28631.0,50741.8,12.108261,202.22508,10.516666666666667,34.09028341724969,-118.24077916666666
2025-07-11,50741.8,83211.5,11.246759,188.23653,11.766666666666666,34.09028341724969,-118.24077916666666
2025-07-12,83211.5,74853.7,10.484903,185.29,11.536842105263156,34.07468547428272,-118.23523521052633
2025-07-13,74853.7,60061.4,11.843124,219.49712,10.674999999999999,34.09028341724969,-118.24077916666666
2025-07-14,60061.4,50044.7,13.004922,206.28207,9.341666666666667,34.09028341724969,-118.24077916666666
2025-07-15,50044.7,41348.3,11.837651,210.90729,6.573333333333333,34.09503606719143,-118.24118733333333
